Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-10 00:00:00-05:00,77.13139618321212,78.94073486328125,77.05038426127594,78.94073486328125,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,79.44399955818587,79.51764674496759,78.24349796905513,78.46444702148438,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.92108333836477,80.33271188060019,78.92108333836477,80.32780456542969,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,79.58885207545868,80.08721806867904,79.38263243951421,79.75579071044922,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,79.72386824792038,80.02829410868993,79.2598759760399,79.77542877197266,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,77.4210714184939,78.49882272941565,77.23694595470323,78.314697265625,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,78.56021002642305,79.68214982396341,78.56021002642305,79.44892120361328,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,79.20587077062042,79.70177935430308,78.12075467148792,78.63385009765625,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,78.221406004819,78.67067633302857,76.22794217783897,76.85396575927734,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.9775355954925,74.67639613022872,71.00616540610866,73.2033920288086,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.88341521774299,74.2713029041434,70.24509420012495,70.72381591796875,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,70.34330137177058,73.1297352646001,70.3359366519093,71.84576416015625,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,69.01023696532927,70.21318869988217,67.01185799843925,67.14933776855469,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,63.15749954900354,68.34983679254012,62.93900037453601,67.11005401611328,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,69.29992931103847,74.00372308008109,68.1804468474009,73.3580551147461,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.55117154712937,74.632183449752,70.16406947007147,71.02823638916016,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.776202225264,74.48488439180457,71.96359579662601,74.3228530883789,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.55034398864713,73.53971123479401,71.54133998847993,71.91204833984375,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,69.23117738639321,71.39649473253604,69.04214459919076,70.95704650878906,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.75080993340984,68.27128908912756,64.56668440753285,65.34492492675781,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,68.03805424068614,70.32120730574748,66.13050938113562,70.05115509033203,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,68.09944237877816,69.03970675786931,66.74181632315829,67.61825561523438,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.83343586378559,66.28517434317837,60.88416013743791,60.94062423706055,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,65.03068310415905,68.72055827355558,62.099400441994604,68.24182891845703,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,59.39887877071389,63.604302163377206,58.92015327456653,59.462711334228516,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.76387091159658,63.24342548926161,58.52735960547767,62.077301025390625,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.863690931647234,61.375161490965624,58.213111972217455,60.55764389038086,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.73440768565062,62.07238552370684,59.56091483907246,60.093650817871094,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.68285073207011,61.8244310372461,55.97414991859739,56.27857208251953,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.99379407142329,56.09690390478657,52.19589835201535,55.082984924316406,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,58.02653172851322,60.808054444015426,57.52080100679328,60.60919952392578,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.55928154733765,63.40053622971065,59.9758032697053,60.27531433105469,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.52081472068168,63.50609945380059,60.48153372189324,63.447181701660156,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,62.05028457326851,62.816245344341475,60.65093172379199,60.82032775878906,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,61.55683315091972,62.73032593576693,61.22785943922632,62.5560188293457,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.74997282480616,64.44146854722675,61.86616891334125,62.42836380004883,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,60.515910047314854,61.06092178839802,58.70657146086103,59.14356231689453,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,59.00361574493574,60.18447308040122,58.15909304664536,60.130462646484375,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.60756506575254,60.31951552992996,58.66729702424894,59.266319274902344,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.59610972244075,64.59367047043882,61.22295144288469,64.43655395507812,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,66.48157249273761,66.7025290696429,63.584667842684894,63.69023132324219,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,64.50282940075436,65.63949845069345,64.1321285654968,65.32035064697266,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.966028387041,66.30236308255589,64.98402577609636,65.79171752929688,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.87027226938386,67.19352423784997,65.2614280206159,67.08304595947266,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.7401709579809,70.7655509951357,68.26144177054705,70.470947265625,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,69.32938511788153,70.29420091681376,68.89485164537638,69.82775115966797,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,70.55198731780781,70.75329967550779,69.31711918482739,70.3825912475586,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.8915739378691,70.4464077510691,67.96929983735085,69.42757415771484,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,68.23691143979966,69.15262410661074,67.9668592153985,67.98649597167969,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.826928705355,68.0650646686221,65.1632447843785,65.88501739501953,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,67.17143595777343,68.2246359492257,66.82528659974335,67.7827377319336,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.7262697158715,69.16981487726115,67.48076904195044,67.52005004882812,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,68.05278609058998,69.47914432879426,68.00368296165345,69.46932220458984,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,69.18208279121319,69.85475969228719,68.72791256519432,69.51842498779297,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.98732534608979,70.17145084237839,68.2982870868209,68.39157104492188,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.90139184191673,71.1141654626551,69.69517222721132,70.63789367675781,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,71.18537581226647,72.30731572958683,70.7901233095743,72.12809753417969,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,70.27456710768492,73.40470066444642,70.17636833765467,70.96688079833984,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.99142497545893,72.1010851962763,70.29174663717268,71.9709701538086,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,72.43741874483551,73.89569315598487,72.29011686138996,73.0511703491211,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.76312456828316,74.4456160882485,73.37277942659905,73.80486297607422,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,74.44070174383785,74.91943097184415,74.13382595462475,74.568359375,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,75.23794409897202,76.39738022258109,74.90561953778388,76.34322357177734,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.84349982037831,78.04667385870782,75.63179384139572,77.54450225830078,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,78.2386863981863,78.69655760112346,76.53522732993561,76.65830993652344,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.84047052059971,77.77590284697722,74.63975289290443,75.73272705078125,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.95977205658583,76.25952409186301,74.22619701111127,76.19798278808594,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.93572514973405,75.79426955126935,73.90125841308199,75.74749755859375,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,77.09156570742736,77.91129258941987,76.38999332381714,77.53219604492188,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,77.54941576067388,78.40852982833398,77.05216480533556,77.08416748046875,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.95560997823335,78.65471839043695,77.91622263654152,78.58333587646484,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,78.44301023128098,78.99196137860442,77.75620716117642,77.99745178222656,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.73159196118776,78.58332906576616,77.62820677152833,78.4996337890625,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,79.63445434980737,79.81661422164242,77.91129768690583,77.9679183959961,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.82267889950374,78.45531782698902,77.07187044558736,78.3076171875,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.97775953623722,79.61968497491536,77.6971350720698,78.34208679199219,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,78.58823813203705,79.05595049785171,77.90389919366851,78.26576232910156,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,78.21898512508699,79.35134644369029,78.08605382581817,79.22826385498047,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.95749523015363,79.61968028061797,78.50947272159293,79.59506225585938,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.91999212833707,80.29908862744209,79.33903836884421,80.0332260131836,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.85354271183688,80.15632113737658,78.9648823234792,79.34397888183594,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,79.59752987093275,81.66531633287893,79.56799124484829,81.60377502441406,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,81.29605451432013,82.12070940853576,80.57479230600258,82.08624267578125,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,81.76131590574695,85.07715405028695,81.7293132266835,84.6783676147461,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,85.64086178502028,87.33201531366875,85.1953034249564,86.85691833496094,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.98797383470124,86.41876297690288,82.58351209062886,82.68689727783203,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.85808124017669,85.61626686863588,82.27334623824277,83.4007797241211,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,82.03455098279257,85.0943825443143,81.86961699720628,84.43219757080078,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,86.51722434975213,86.94555693220823,84.85807320481423,86.66984558105469,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,87.42557239578355,87.48711369797857,86.42614224912558,86.54922485351562,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,86.50492740807303,87.00710659833875,85.96582493448633,86.58370208740234,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,87.30004158274589,87.77267462180372,84.96392841997175,86.08890533447266,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,86.48767737510592,88.48653752568026,86.44090538778848,88.34130096435547,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,89.60414622093833,91.66701210789358,89.17827765669995,90.22694396972656,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,89.85031132489821,90.78327967472083,88.25515788788358,88.6342544555664,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,88.79180057973431,89.85030805322292,88.02130221554583,89.81092071533203,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,89.70505973625488,89.92907096550044,86.90123455536799,87.05139923095703,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.95786625311571,89.15366337873475,86.47292045646071,89.05765533447266,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,88.63917100330798,90.09155184218812,88.61948109072907,89.80107116699219,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,89.87983194076143,90.43123955608515,89.58197416773733,89.6312026977539,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,90.55186560621121,91.19681719464133,89.51551227165056,89.6312026977539,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,91.08113202295092,92.50396670378777,91.04912934215342,92.02886962890625,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,92.4128786657243,93.20306685453758,91.63007513241898,91.7433090209961,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,92.73536101239917,93.91203045124116,92.64673762769232,93.8800277709961,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,94.78590878984512,94.84006543521667,93.22030169843006,94.28373718261719,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,93.8726361396886,94.5077465604022,93.25230254230001,94.44866180419922,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,95.77303443209695,98.42177445224694,93.79632812868554,94.01295471191406,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,93.38521887493005,95.76317541002088,92.4374889438918,95.56871032714844,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,97.4715626176548,97.72511245268588,95.00991081643454,96.22596740722656,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,95.08131848996598,95.91089409914898,94.43390274396505,95.04193115234375,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,95.49979429800744,95.65733612279915,94.36988939601798,94.84991455078125,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,94.93855578783483,96.98910902601429,94.58899782549743,96.84879302978516,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,97.65128426765902,97.72759488685844,95.25855796640803,95.5121078491211,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,95.2093133193123,96.4721420187749,95.12069745174026,95.7804183959961,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,95.5096538985821,95.58842858233794,90.59866161939546,91.42085266113281,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,89.59182846562412,91.5439167187167,87.77758461259309,91.1943588256836,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,92.27256460219294,93.44923398238227,92.04609682036694,93.3556900024414,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,92.91998491509825,93.09968822825718,91.81716203666323,91.82209014892578,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,92.31195517441765,93.76925654554556,92.2750318948211,93.58216857910156,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,92.74273768946183,94.82037254685203,92.32918196271945,94.71452331542969,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,101.30683548907776,104.7826871505022,99.27842899296041,104.63006591796875,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,106.54030434610948,109.9250761254002,106.23752593304012,107.26649475097656,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,107.45850075359526,109.09057732722898,106.72492571014914,107.98283386230469,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,107.69973918629313,108.69916929851335,107.22709869628022,108.37422943115234,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,108.71147059118066,112.6574983076335,108.11329097922744,112.15531921386719,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,111.6695322663934,112.13315856939792,108.7965378132237,109.60541534423828,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,111.0727209265809,112.23178653780977,108.50798816602087,111.19849395751953,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,110.45125968140577,110.95680521055738,107.6275831210624,107.8914566040039,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,108.99873211308771,111.73856258492818,108.80144788252561,111.47715759277344,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,112.87790026462419,114.46853172636759,112.3822136412517,113.45003509521484,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,113.27248977195012,113.44018214803698,111.51169724530142,113.34893798828125,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,114.48825263696165,114.51291504739683,112.41673810089348,113.05298614501953,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,112.80144636629915,114.42659910128786,112.46112467344697,113.99503326416016,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,114.4093329793971,115.57332797831491,114.04188790890822,114.1380615234375,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,114.1799779468411,116.78663713296906,114.16271350896764,116.67073059082031,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,117.64483893980268,123.17381690065885,117.63251149822791,122.68306732177734,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,126.95185798267332,127.03818017484207,122.25642743877843,124.15038299560547,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,123.00612385182754,123.48207748771294,121.38343217149175,123.13188934326172,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,124.4685204007955,125.2699998157666,123.38590305552033,124.8063735961914,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,125.41798251497686,125.75583575283696,122.15287315490447,123.31440734863281,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,124.30328148570638,124.72744932832249,122.88774802849345,123.11463165283203,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,125.84953022754756,129.22314017239452,124.29095924978404,127.28971862792969,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,130.9592630282409,132.9716012827482,128.7595145413607,132.36000061035156,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,135.72373260210605,136.10844205980268,125.27737843772753,129.61769104003906,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,125.18861868353386,127.09243327795838,118.86555918420261,119.24040222167969,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,118.44137792487581,122.02213812851619,109.38589455468082,119.31930541992188,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,112.40439639865185,117.37603550291462,111.1516257982539,111.28972625732422,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,115.66950733919751,117.5240046284715,113.69663500025938,115.72869110107422,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,118.72745695355233,118.86555741403521,110.9740681251366,111.95063781738281,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,113.01599085676779,113.66704233657114,108.50797789437429,110.48085021972656,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,113.16395430453292,114.3575411215376,111.26999873668638,113.79527282714844,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,116.72499725426859,117.2182153538547,112.06901719002991,113.97283935546875,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,113.66705107244609,114.4266036646814,110.52031706337576,110.60909271240234,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,108.23177530602197,110.67813273727084,107.2354726898088,108.8433609008789,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,108.90254868331999,109.37603380436734,104.65100390684432,105.39083099365234,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,103.12205583835316,108.6954226619221,101.7015851011274,108.5869140625,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,111.15163638552818,111.32919521066127,107.67938411459501,110.2934341430664,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,110.10600837311331,110.58935999077548,105.32178691187801,105.66704559326172,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,103.74350254342433,108.75460068981795,103.575810180779,106.75213623046875,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,106.95927189362294,110.91488295675978,106.20957831343277,110.75704956054688,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,113.45002825001006,113.75582106043221,111.25027223624998,113.40070343017578,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,112.99627063540983,113.74595673482492,112.02955984018058,112.5425033569336,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,112.24658357330922,115.66951861931808,112.07889121436466,114.23918151855469,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,116.04435612121095,116.1232728248953,114.25890897434147,115.20588684082031,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,111.35877315464535,113.8051380473787,110.69786275945536,111.48700714111328,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,112.3649564274155,115.06778963499697,112.00983877667794,114.9198226928711,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,114.13066335209743,114.54497226861103,110.72746153142897,111.6251220703125,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,113.0653213611819,113.98270733964135,112.58196219850738,113.51908111572266,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,114.67321305142067,114.8211799927983,113.03572527842104,113.41057586669922,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,113.71635860219278,115.41302999081888,113.36124098476357,115.38343811035156,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,118.43153955426695,123.4820961104076,117.66212044581249,122.71267700195312,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,123.57084953710732,123.68922458092712,118.02708335497825,119.45741271972656,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,119.35878594735938,121.3612503256362,117.99750663513906,119.54621124267578,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,117.10970977972814,119.55606740203936,116.54744143278545,119.07271575927734,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,119.63497991563429,119.90132190143676,117.1984813222582,117.40563201904297,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,118.33288753439821,118.78664729051907,114.0912163223583,114.40687561035156,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,114.6238858693988,117.36618488553368,114.0616175244674,115.91612243652344,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,115.0875059193021,117.09983660521813,114.87048875818704,115.28479766845703,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,115.8569312425125,116.43893252686067,113.03572304603153,114.17999267578125,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,114.81130925831596,114.96914266349886,112.72992826441028,113.47962188720703,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,112.46359971383362,114.96914870852011,111.34892192737546,113.48949432373047,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,113.9235107585151,115.689232399608,112.98639941073165,115.0184555053711,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,113.48948923443562,113.8643322857782,109.59306168033983,109.69170379638672,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,110.84583747537802,115.3439840973721,110.6781376032409,113.75582122802734,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,109.553594594,110.47098049932357,106.25890152007241,107.38343811035156,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,107.63006235128124,109.17876699888612,105.86434051946613,107.29467010498047,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,108.17260514334555,109.97777780046808,107.25521910982921,108.94202423095703,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,112.59182013058003,114.02214951957056,110.82609854137083,113.39083099365234,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,116.35014394986386,117.99749808349061,115.28479859946664,117.41549682617188,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,116.9164907092705,117.78604945647126,114.75246602405785,117.2821044921875,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,119.07062545359379,120.54294891885154,114.67341450011844,114.9402084350586,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,114.17934421797189,116.19513902081042,112.77618258614106,114.5943603515625,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,115.79990352593968,118.21095530466135,115.05879996902253,118.07261657714844,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,118.20107680552923,119.10027851499189,117.16352883263878,117.79593658447266,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,118.02320969188403,118.25047721888276,116.47183327350751,117.84534454345703,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,117.50937341366486,119.55481884631365,116.74851044317596,118.87300872802734,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,118.13189872552348,119.23860844011374,117.54889339610654,117.97379302978516,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,117.20305044633504,118.39869653863505,116.60028565466966,116.62992858886719,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,116.19515613689116,117.64772035732206,115.42440962128998,117.23270416259766,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,117.23269493865345,117.36115016818157,115.89871010977208,115.94811248779297,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,115.79002097698071,116.22480414635832,112.40070704753015,112.49951934814453,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,112.55881494348169,114.47579773705856,111.25446541004206,113.80386352539062,113874200,0.0,0.0
